country,city,name,description,rating,reviews,km_to_centre,min_private_price,min_dorm_price
Peru,Lima,Llaqta Wasi,"Featuring an outdoor pool and a restaurant, Llaqta Wasi is located in Miraflores, 150 m from Larcomar shopping centre. Makaha and Waikiki beaches are 500 m away.",9.3,128,9.01,20.73,12.14
Peru,Lima,Viajero Kokopelli Lima - Barranco,Bohemian vibes coming your way! Kokopelli Barranco has taken it to the next level by transforming a 1914,9.3,448,11.17,25.64,10.82
Peru,Lima,Alpes Lima Kennedy Park,"Alpes Lima Kennedy Park Hostel is a stylish & social hostel with rooftop terrace and hot tub. We are located in the heart of the beautiful Miraflores district in Lima, the most vivid and vibrant city in the whole Peru. Here, with us, you will be able to discover...",9.2,1467,8.41,12.08,9.92
Peru,Lima,Tierras Viajeras Hostel Cultural,"The Tierras Viajeras Hostel is 10 minutes by taxi from the Jorge Chávez International Airport in Lima Peru. This is a hostel with an artistic and cultural atmosphere, where you can get in touch with the most authentic neighborhood life in Lima. If you are...",9.1,316,8.51,10.11,10.11
Peru,Lima,Lima House,Lima House is a new hostel located in the centre of Lima. Property set in a building with great character.,9.1,330,1.49,13.79,10.57
Peru,Lima,Pariwana Hostel Lima,"Pariwana is located in the center of Miraflores, the safest and most touristic neighborhood in the city, the perfect place to start your adventure in Peru.",9.0,5138,8.08,28.96,14.48
Peru,Lima,Selina Miraflores Lima,"Selina El Condado Lima is a haven for nomads, travelers, and explorers redefining what it means to travel, work, and explore.",8.7,611,8.59,12.64,9.19
Peru,Lima,Selina Posada Miraflores,The perfect mixture of criollismo essence with a modern design-led twist,8.6,100,8.44,10.87,14.71
Peru,Lima,Paypurix Lima Airport,Strategically located 5 minutes from Lima Airport. Our visitors appreciate beautifully-designed rooms and common area as well as excellent rich breakfast buffet and comfortable beds.,8.6,1854,7.59,15.12,6.22
Peru,Lima,The Prime Spot Backpacker's Hostel,The Prime Spot Backpacker's Hostel is a beautiful and modern house in Lima.,8.4,965,7.29,11.45,9.1
Peru,Lima,"KACLLA, The Healing Dog Hostel","We offer you a pleasant stay in our clean, secure and best rate hostal, where you will find not only an excellent",8.3,1377,8.7,22.38,13.35
Peru,Lima,Dragonfly Hostels Miraflores,"Dragonfly Hostels Miraflores offers free WiFi in and outside the rooms. All our rooms have their own private bathroom. Free WIFI, Free Storage.",8.3,200,8.54,17.68,10.17
Peru,Lima,1900 Backpackers Hostel,"This fully renovated Colonial Mansion located in the Historic Center of Lima, in front of the Art Museum, of the Metropolitan Museum and walking distance to all Lima´s main attractions welcomes you",8.3,3110,1.78,13.79,9.19
Peru,Lima,Flying Dog Hostels B&B,"Flying Dog Hostels B&B offer you hot water 24 hours a day, cable T.V., book exchange, a secure place to keep valuables, cooking facilities, free local telephone calls",7.8,257,8.3,13.99,7.83
Peru,Lima,Passion Hostels Barranco,"Passion Barranco Hostel in Lima provides adults-only accommodation with a shared lounge, barbecue facilities and a terrace.",7.0,34,11.16,9.22,6.36
Peru,Lima,Kurmi Hostel Lima Airport,We know what a traveler needs!!!,6.6,138,8.75,8.27,8.39
Peru,Lima,Lima Backpackers,A warm and friendly accommodation that welcomes travellers from all over the world.,,3,10.46,,11.45
Peru,Lima,La Casa del Viajero,"Located in the center of Miraflores, La Casa del Viajero offers accommodation with a restaurant, garden a terrace and a lounge area.",,0,8.56,17.17,
Peru,Lima,Calle 5 - Free transport to the Airport,"Calle 5 is your convenient stopover near the airport for arrivals and departures in Lima, Peru.",,0,7.2,11.49,
Peru,Lima,Hostal Turístico El Cajamarquez,"Set in Lima, offers accommodation with a terrace and free Wi-Fi throughout the property as well as free private parking for guests who drive.",,0,6.33,11.45,
Peru,Lima,Hotel Solís Dies,Solis Dies Hotel provides accommodation with a terrace and free WiFi as well as free private parking for guests who drive.,9.4,5,8.44,13.79,
Peru,Lima,La Quinta de Amat,"La Quinta de Amat is set in the Lima Historic Centre district. Featuring a 24-hour front desk, this property also provides guests with a restaurant.",9.4,3,2.4,16.32,
Peru,Lima,Transit Home Bed and Breakfast,"We are a hostel in charge of receiving tourists in transit who are looking for a safe, comfortable and af",8.3,20,7.86,5.06,11.03
Peru,Lima,Hotel Brickell,"Hotel Brickell is located in the historic center of Lima, it modern design allows our guests to enjoy a comfortable and welcoming",7.7,6,1.09,9.33,
Peru,Lima,Gran Hotel Bolivar Lima,Located in the heart of historic Lima with a panoramic view to Plaza San Martin...,,40,1.62,38.16,
Peru,Lima,Habitat Hotel,"Right off of Avenue Arequipa and walking distance to Ovalo Miraflores, Parque Kennedy...",,4,7.67,87.35,
Peru,Lima,Lima 18 Boutique Guest House,"Situated in Miraflores offers accommodation with a patio or a balcony, free WiFi and flat-screen TV, as well as a garden and a terrace.",,0,7.12,90.11,
Peru,Lima,Casa Porta Boutique,"We stand out for the quality of our service, we have 22 rooms in a beautiful traditional Miraflores house with all the comforts and Peruvian tradition.",,0,8.87,27.58,
Peru,Lima,Miraflores Pacific,"Most of our rooms has external view. Located in the heart of Miraflores. Just 10 minutes from Kennedy Park, one block from Pardo Avenue.",,0,7.96,14.94,
Peru,Lima,Hostal l Plaza Mayor Lima,"Featuring free WiFi access and free parking, Hostal Plaza Mayor offers accommodation in Lima's historical centre.",,0,2.04,25.44,
Peru,Lima,Santa Rosa Apartotel,"A view of the Peruvian capital's historic centre from its roof, Santa Rosa is located in the heart of Lima.",9.7,3,2.04,16.53,
Peru,Lima,B&B Wasi Aeropuerto Lima,We try to offer to our guest a quality personal service!,8.0,19,9.61,17.47,
Peru,Lima,Inkawasi Hostel Boutique,"This small budget place is modern, well furnished and close to cliff top parks. There is a nice interior garden for relaxing. You have an easy access to the beach and to the",7.4,77,7.9,13.24,10.3
Peru,Lima,Hostal Jovita,"If you're visiting in Peru (Lima) and want to stay in a place that allows you to be a pleasant experience Hostal Jovita is your best choice, with us you will enjoy an efficient, economical and friendly service.",,11,12.36,11.45,
Peru,Lima,Casa Rodas,welcome to Rodas II!!,,5,7.23,13.79,
Peru,Lima,Quinta Miraflores,Welcome to our cozy room in an authentic Quinta Miraflores.,,0,7.68,11.03,
Peru,Lima,Miraflores Rooms,"Located in Lima, within 500 metres of Waikiki Beach and 600 metres of Playa Makaha, Miraflores Rooms offers privates rooms .",,0,8.82,10.42,
Peru,Cuzco,Wild Rover Cusco,"Wild Rover Cusco is a low-cost social experience with the best panoramic view of Cusco from our infamous on-site restaurant & bar “Fada” located 800 meters from the main plaza of Cusco Plaza de Armas. We focus on good friendly service, social activities &...",8.8,3132,0.88,23.53,10.17
Peru,Cuzco,Hospedaje Turistico Recoleta,Hospedaje Turistico Recoleta is situated very close to Plaza de Armas (main square),9.3,3425,1.05,11.03,10.11
Peru,Cuzco,La Posada del Viajero,La posada del Viajero is a cozy place to stay during your holiday in Peru!,10.0,81,0.22,16.86,
Peru,Cuzco,Marlon's House Cusco,Marlon’s House is your house for as long as you are in Cusco.,10.0,6,0.61,9.19,41.38
Peru,Cuzco,Cusco Rock Hostel,"New Day San Blas Cusco features a restaurant, a bar and a garden. Featuring a 24-hour front desk, this property also provides guests with a terrace.",9.9,3,0.7,23.35,17.52
Peru,Cuzco,Supertramp Hostel Cusco,"Supertramp Hostel Cusco offers a daily changing breakfast menu, free hot drinks and filtered water, free WiFi, laundry service.",9.7,492,0.74,20.99,12.03
Peru,Cuzco,Cusco Packers Hostels,"We welcome you to your hostel in Cusco. We thought in our beloved packers that with great gusto and energy, they visit Cusco and Machu Picchu.",9.7,419,1.02,6.87,
Peru,Cuzco,Casa Tunki,Tunki Hostel is the perfect match for your holidays in Cusco and Peru.,9.6,211,0.58,26.94,22.68
Peru,Cuzco,Viajero Kokopelli Hostel Cusco,"Viajero Kokopelli Hostel is located in Cusco, Peru",9.5,2750,0.16,26.59,12.58
Peru,Cuzco,Terra Sagrada Cusco,Cuzco is a city in the Peruvian Andes that was the capital of the Inca Empire and is known for its archaeological remains and Spanish colonial architecture.,9.4,89,0.25,13.04,9.38
Peru,Cuzco,Saqray Hostel,Located in the Cusco City Centre district of Cusco.,9.4,83,0.62,11.95,11.03
Peru,Cuzco,Samay Wasi Youth Hostels-Cusco,"Samay Wasi Youth Hostels Cusco is the best option for you, stay in a safe, clean and comfortable place in the magical and historical city of Cusco",9.4,943,0.68,14.71,11.95
Peru,Cuzco,Tucan Hostel Cusco,"Tucan Hostel Cusco WiFi is provided. Cusco City Centre is a great choice for travellers interested in food, history and culture. Conveniently located in the Cusco City Centre district of Cusco, Tucan Hostel is located less than 1 km from Central Market, a...",9.4,205,0.71,10.73,6.9
Peru,Cuzco,Dragonfly Hostels Cusco,Come & experience our unique atmosphere while discovering the wonders of Cusco and this beautiful corner,9.4,956,0.49,12.59,8.9
Peru,Cuzco,VIP House,"A great option in Cusco downtown, located in a historical colonial house, a quiet place ideal for those who likes good fun, cleanness, security, tourist assistance and the best staff",9.2,1235,0.59,12.46,11.19
Peru,Cuzco,Gaia House Hostel,"Gaia House Hostel is a property with a couple of years on the market, connoisseurs of the quality of service that the traveler seeks for an unforgettable experience in our city, we are now located in the traditional, bohemian and picturesque neighborhood...",9.2,176,0.55,13.33,9.54
Peru,Cuzco,Intro Hostels Cusco,This 300 years old mansion has been recently renovated under Eco-friendly standards to accomplish the perfect mix of design and comfort for our guests.,9.2,2225,0.69,15.17,10.57
Peru,Cuzco,Secret Garden,Stay in the heart of Cusco!! family hostel we offer comfortable and large beds for the trekking traveler!!,9.1,8,0.65,5.29,5.06
Peru,Cuzco,El Sleepy Mouse,"At the hostel, every room has a patio. Rooms come with a coffee machine and a shared bathroom, while some rooms include a balcony and some have city views.",9.1,2,0.85,6.44,5.52
Peru,Cuzco,OkiDoki Cusco Hostal,"The OkiDoki Cusco Hostal, in Cuzco, is a very well maintained Colonial House with a typical balcony of the time and a beautiful patio. Decorated with Andean paintings that will make you feel at home. In addition, our staff is very friendly and has vast knowledge...",9.0,392,3.13,7.36,6.44
Peru,Cuzco,Pariwana Hostel Cusco,Live an incredibly fun experience while enjoying the magic of Cusco in the best location in the city.,9.0,6599,0.22,26.55,14.48
Peru,Cuzco,Flying Dog Hostel Cusco,"The Flying Dog Hostel Cusco is a really nice, small, clean house just a few blocks from the main square!",8.8,245,0.6,9.86,6.91
Peru,Cuzco,Selina Plaza De Armas Cusco,Selina Cusco Los Andes is located in the heart of the city offering you stylish accommodation and fabulous social areas.,8.8,236,0.3,19.86,12.87
Peru,Cuzco,Hommam,Cuzco is a city in the Peruvian Andes that was the capital of the Inca Empire and is known for its archaeological remains and Spanish colonial architecture.,8.8,106,0.3,16.64,11.59
Peru,Cuzco,Inkas Garden Hostel,Inkas Garden Hostel is the perfect match for your holidays in Cusco and Peru.,8.8,144,1.05,9.0,
Peru,Cuzco,The Bear Packer,"Mama Simona receives travelers since 2010 in Cusco city and Ollantaytambo, our quality and service is what sets us apart from the rest.",8.7,489,0.66,17.38,11.63
Peru,Cuzco,loki Cusco,"The best base to explore Machu Picchu and the city of Cusco, loki is here to make every part of your stay remarkable with crazy parties, great facilities and amazing views.",8.6,1265,0.77,9.87,7.28
Peru,Cuzco,Puka Packers,"Attractively set in the Cusco City Centre district of Cusco, Puka Packers Hostel is located an 11-minute walk from Central Market, 2.1 km from Santo Domingo Church.",8.6,8,0.83,8.58,2.76
Peru,Cuzco,Ukukus Hostel,We are located only 10 minutes by foot from the central plaza of Cusco and 05 minutes away of the colorful local- central market!,8.5,329,0.93,13.23,6.61
Peru,Cuzco,Magicpacker Hostel,Magicpacker Hostel is the perfect match for your holidays in Cusco and Peru.,8.5,442,0.82,8.59,6.36
Peru,Cuzco,Selina Saphi Cusco,Welcome to our new house Selina Cusco offering you true Inca and Selina style accommodation.,8.2,208,0.88,14.48,9.19
Peru,Cuzco,Pirwa Backpackers Colonial,"We’re 2 blocks from the Plaza, with bar, fast food, movie & game lounges, agency; breakfast, internet, wi-fi included!",8.0,1108,0.43,14.71,8.46
Peru,Cuzco,Casa Suecia,"Casa Suecia will aid you to explore and discover Cusco, Peru and the World.",7.9,25,0.6,9.19,
Peru,Cuzco,Eco Inn,Ecopackers is an exclusive hang out for those who want the privilege of staying down town in a vintage house,7.7,1452,0.9,13.79,10.11
Peru,Cuzco,Apu Wasi,Apu Wasi hostels in Cuzco is located in the historic center of the Imperial City,6.9,95,0.84,10.11,
Peru,Cuzco,Kurumi Hostel,"Being new owners to this hostel we are hoping you can help us, to help you make a warm, welcoming hostel in the heart of Cusco.",6.3,134,0.51,6.36,5.6
Peru,Cuzco,Chusay Rooftop,Cuzco is a city in the Peruvian Andes that was the capital of the Inca Empire and is known for its archaeological remains and Spanish colonial architecture.,5.7,40,0.86,8.9,7.89
Peru,Cuzco,Marvelous Hotel Cusco,"Marvelous Hotel Cusco it's a new building with new facilities , located in Cusco just 3 minutes from the main square. Provides a terrace with a spectacular view of the main square of Cusco. We are just 5 minutes from the main square and 15 minutes from the...",4.0,2,0.68,9.81,5.52
Peru,Cuzco,Pachamas Hostel,A terrace overlooking the city of Cusco. Private and shared rooms available!!,3.0,3,0.11,4.24,6.36
Peru,Cuzco,Pachamama Hostel,"Beyond comfort, Pachamama Hostel offers you more than just accommodation, it provides the warmth of your own home.",,0,0.86,8.25,6.67
Peru,Cuzco,Sacred Point,"Nestled in the heart of Ollantaytambo, Sacred Point offers a unique experience with its Inca architecture and tranquil surroundings.",,0,,4.45,6.36
Peru,Cuzco,Antis Cusco,"Popular points of interest near Antis Cusco include Sacsayhuaman, Cathedral of Cusco and Cusco Main Square. Features a restaurant, free WIFI and a bar.",,0,0.56,4.6,
Peru,Cuzco,Xplora Hostel Cusco,"Featuring a shared lounge, garden and views of garden, Xplora Hostel Cusco is set in Cusco, 1.1 km from Santo Domingo Church.",,0,1.01,,8.28
Peru,Cuzco,Aqua Hotel Cusco,"Located in Cusco and within 600 m of Hatun Rumiyoc. At the hotel, all rooms come with a desk, a flat-screen TV, a private bathroom.",10.0,2,0.61,11.49,
Peru,Cuzco,New Day Cusco B&B,Stay in the heart of Cusco. Offers a restaurant with spectacular views where you can see the city of Cusco and the impressive mountains.,10.0,2,0.69,19.92,
Peru,Cuzco,El Labrador Hostal,"All rooms feature a flat-screen TV with cable channels and a private bathroom. Located 200 m from Coricancha, 600 m from Santo Domingo Church.",10.0,1,3.13,8.48,
Peru,Cuzco,Hotel Boutique Gold Garden,Hotel Boutique Gold Garden in Cusco has a garden and a bar.,9.7,5,0.56,24.68,
Peru,Cuzco,Mama's House,"Mama's House, our accommodation has been created to the enjoyment of our visitors, we are located a few blocks from the Plaza de Armas of the City of Cusco.",9.4,2,0.75,7.66,
Peru,Cuzco,Hostal Cusco Internacional,"International Hostels a great place to enjoy your holidays in Cusco, Peru.",9.2,65,0.56,15.33,
Peru,Cuzco,Kaaro House Cusco,"Set in Cusco, within 400 m of La Merced Church and 400 m of Cusco Main Square. Offers accommodation with a garden and free WiFi.",9.1,22,0.53,14.94,
Peru,Cuzco,Casa Inn Hostal,"Casa Inn Hostal a cozy colonial house full of greenery, located in Cusco, just three blocks from the Plaza Armas in the historic center of the city.",9.1,10,0.77,6.13,
Peru,Cuzco,Royal Qosqo,"Royal Qosqo hotel is located in the heart of the city of Cusco, features regional tours and a charming cobblestone courtyard with a café.",8.9,3,0.41,25.29,
Peru,Cuzco,International House Cusco,Cuzco is a city in the Peruvian Andes that was the capital of the Inca Empire and is known for its archaeological remains and Spanish colonial architecture.,7.7,64,0.39,6.78,
Peru,Cuzco,Enede Hostel,"Less than 1 km from Santa Catalina Convent, a 9-minute walk from La Compania Church and 600 meters from La Merced Church.",6.6,1,0.67,6.44,
Peru,Cuzco,Cozy Room Cusco,Cozy Rooms Cusco is a hotel in Cusco formed by a team that has extensive knowledge.,4.3,2,1.05,14.71,
Peru,Cuzco,Laramani Hotel Boutique,"Somos una empresa hotelera hecha por manos cusqueas; para hacer de su estada en esta ciudad imperial, u",,7,3.47,57.56,
Peru,Cuzco,Anden Inka Hotel,The construction of the hotel conserves the colonial style of the zone and contemplates all the today's tourist needs.,,3,0.74,30.65,
Peru,Cuzco,Tayta Wasi Hostel,All our rooms have a private bathroom. Located 4 blocks from the main square.,,0,0.56,9.56,
Peru,Cuzco,Museo Cusco,"Located in a traditional building in a neighbourhood of Cusco from the 1920s, modernized by keeping its own Museum alive, and implementing all the necessary services in a peaceful and relaxed environment.",,0,1.03,11.03,
Peru,Cuzco,Apart Hotel El Puma,"Provides a shared lounge and a terrace, Apart Hotel El Puma is ideally set in the centre of Cusco, 2.7 km from Wanchaq Train station.",,0,0.44,12.26,
Peru,Cuzco,Usgar San Pedro Boutique,"Featuring a shared lounge, garden and views of garden, Usgar San Pedro Boutique is located in Cusco, less than 1 km from Central Market.",,0,0.82,29.88,
Peru,Cuzco,Anden Inca,Each area of the hotel is designed to convey to our guests an experience of a vibrant and ancient city like Cusco.,,0,0.8,35.24,
Peru,Cuzco,Hostal El Grial,"It is located in an antique building from the 17th century in the San Blas district, the artisan district.",10.0,180,0.55,9.96,
Peru,Cuzco,Casona Juan Antonio,"We are located in the heart of Cusco!! With affordable prices, you can choose to have a cultural experience and the feeling of being at home.",10.0,2,0.68,,9.19
Peru,Cuzco,El Tuco Hostel,At El Tuco Hostel we are a very friendly and amusing young couple that will make them feel like at home.,9.7,682,0.75,7.36,
Peru,Cuzco,Kukuli Lodge B,"We offer you a traditional atmosphere, gardens with native Andean plants.",9.7,6,2.12,9.19,
Peru,Cuzco,Hostal Tu Hogar,"Hostal Tu Hogar is located just 3 blocks from the Plaza de Armas, in the picturesque neighborhood of art",8.9,21,0.45,11.03,
Peru,Cuzco,Peruvian Hotel,The Grasshopper Hostel offer you guys a small bar with the best selected cocktails in the world.,2.0,408,0.94,11.03,
Peru,Cuzco,Hostal El Triunfo,In the center of the magical city of Cusco only half block from the Main Square is Hostal El Triunfo where you will find a warm welcome,,352,0.25,24.14,
Peru,Cuzco,Mallmanya Inn,"Mallmanya Hotel, is located in a very quiet area, a little away from the noise of the city, ideal for viejeros who enjoy the most of your stay in the beautiful city of Cusco.",,51,0.96,8.9,
Peru,Arequipa,Pusary Hostel,"Our location is perfect. At the hostel, the rooms include a terrace. At Pusary Hostel each room has a seating area.",9.7,1,0.34,6.74,6.44
Peru,Arequipa,Lonko Hostel,"Our gorgeous hostel is one of Arequipa´s newest, and most definitely the funkiest and friendliest!",9.6,726,0.6,8.05,7.36
Peru,Arequipa,Econunay,"We want to show you a different experience of a backpacker's life. We want you to fell like home, exchange cultures and life styles.",9.5,726,0.73,9.19,6.37
Peru,Arequipa,Arequipay Backpackers Downtown,We are a hostel that feels like a home. Chill out with like-minded people from around the world that trav,9.3,3041,0.71,9.19,6.62
Peru,Arequipa,Way Kap Hostel Arequipa,"Way Kap Hostel Arequipa is perfect accommodation for touring the historic centre, knowing the surroundings and enjoying a drink or typical food of the city.",9.2,250,0.49,,8.48
Peru,Arequipa,Tajmani Hostel Arequipa,"Provided full comfort & privacy to all travellers, each room features a hot shower, full private bathroom, & a large yet bright room.",9.2,48,0.24,7.59,5.52
Peru,Arequipa,Flying Dog Hostel Arequipa,"Flying Dog is located in Arequipa, Peru",9.1,445,0.36,10.45,7.39
Peru,Arequipa,Le Foyer Arequipa,"Le Foyer Arequipa offers the best location in the city at a good price, recommended on Lonely Planet for more than 15 years and hundreds of guests vouching for us every year, recommending us and coming back. We have been hosting international travellers for...",9.1,356,0.27,9.96,
Peru,Arequipa,MB Hostel Arequipa,"Best location, Only 20 meters from Plaza de Armas,We are 100% backpacker's hostel, great atmosphere, for backpackers by backpackers,100% Peruvian",9.0,1928,0.07,6.9,6.25
Peru,Arequipa,Mango Hostel,"Mango Hostel is a new brand in Arequipa, we offer privates and shared rooms.",9.0,350,0.35,9.75,6.36
Peru,Arequipa,Selina Arequipa,"Selina Arequipa is in the center of it all. Step out into Centro Historico to visit churches, bars, restaurants, and cafes",8.8,350,0.69,11.26,11.95
Peru,Arequipa,Hostal Sol de Oro,"Hostal Sol de Oro, a place that offers its guests the comfort of a good Hostal with the warmth and the personal attention that makes you feel at home.",8.5,816,0.24,7.36,5.7
Peru,Arequipa,Peter's Hostel,Peter's Hostel the coolest Hostel in Arequipa.,8.1,93,0.16,9.19,9.19
Peru,Arequipa,La Posada del Misti,"La Posada Del Misti is in an excellent, very safe location, just 5 blocks from the Central Plaza or Historic Center of Arequipa. Among the facilities of this establishment are a shared kitchen and a tour desk.",8.0,1,0.9,5.09,6.36
Peru,Arequipa,Holidays Hostel Arequipa,Welcome to the brand new Holidays Hostel Arequipa situated in the heart of Arequipa - well known as Ciuda,6.3,50,0.03,9.34,
Peru,Arequipa,Marlon's House in Arequipa,"Marlons's House is located in Arequipa, Peru",4.9,603,0.66,9.19,4.14
Peru,Arequipa,Sambo's Hostel,"We are a new B&B run by our family, but with an experience of almost 10 years and we perfectly know the needs of a guest.",2.0,102,0.34,5.98,6.44
Peru,Arequipa,La Casa De Margott,"Rooms at La Casa de Margot are decorated with brick and stone walls, as well as carved lintels and sills. They all include a private bathroom and cable TV.",,1,0.31,19.08,
Peru,Arequipa,Rumi Wasi inn Chivay,"Located a 4-minute walk from the main square, Rumi Wasi offers accommodations in Chivay.Some rooms have balconies with views of the mountains.",,0,,9.33,
Peru,Arequipa,Villa Sillar,"Villa Sillar will help you to meet Arequipa, Peru and the World.",,0,0.26,24.6,
Peru,Arequipa,Hotel Virreinal AQP,"We are located in a quiet and safe area minutes from the Plaza de Armas. Equipped with rooms with private bathrooms, it has a reception, terrace, patio, kitchen, laundry.",9.3,9,0.7,11.43,
Peru,Arequipa,Casona de Sillar,Casona de Sillar in Arequipa provides accommodation with a terrace and a shared lounge. All rooms boast a flat-screen TV with cable channels and a private bathroom.,2.0,2,0.79,8.48,
Peru,Arequipa,Chikan Hotel Arequipa,If you’re looking to explore Arequipa and would like to stay somewhere with a bit more charm and appeal some to us and we will do our very best to accommodate you and help you find your way!,,144,0.8,13.99,
Peru,Arequipa,El Monarca Arequipa,El Monarca Arequipa is the perfect match for your holidays in Arequipa and Peru.,,18,0.72,9.19,
Peru,Arequipa,Holistic Scandinavia House,"Located in Arequipa, Holistic Scandinavia House specializes in the care of the energetic compass of Chi, an ancestral technique for your highest benefit when resting.",,0,0.39,11.49,
Peru,Arequipa,Casa California,"Casa California is a hostel that offers you spaces to share and enjoy indoors and outdoors, located in a central area, facilitating access to various places in our city, it is the perfect combination of comfort and tranquillity.",,0,,5.09,
Peru,Arequipa,El Balcón Hostal Turístico,"Featuring a garden, a bar and a terrace. Located is 600 m away from the main square.",,0,0.89,15.47,
Peru,Arequipa,Mandala Rooms & Services,Walk through the Historic Center of Arequipa and relive the colonial era!!,,0,1.67,10.17,7.12
Peru,Arequipa,Las Torres de Ugarte,"3 stars Hostel - Las Torres de Ugarte is located in the center of the Arequipa City, next to the Monastery of Santa Catalina.",9.7,248,0.49,24.14,
Peru,Arequipa,Park Hostal,Located in the heart of the historic center of the city. Offering comfortable rooms with breakfast and free WiFi.,9.3,122,0.34,10.11,7.63
Peru,Arequipa,Hostal Lluvia de Oro,"The hostel is a colonial house with wooden floor, a small garden, some rooms have balcony, we also have a small terrace that overlooks the Chachani and Misti volcanoes.",8.6,12,0.34,6.87,
Peru,Arequipa,Peru Swiss Hostel,Peru Swiss Hostel is the perfect match for your holidays in Arequipa and Peru.,7.7,8,0.49,8.48,
Peru,Arequipa,Arequipay Backpackers Apartment Guesthouse,"You will feel at home in our place. We offer you a quiet, illuminated, very clean and above all cozy place. Hi, I'm Evelin and I welcome you to my home. We are my 9-year-old daughter named Valentina, Blacky (our cat) and me. Valentina, Blacky and I really...",,21,2.11,7.82,
Peru,Huacachina,La Casa de Bamboo,"La Casa de Bamboo offers you the very best of Huacahina, Ica and Peru.",9.7,108,0.2,14.89,
Peru,Huacachina,The Upcycled Hostel,Hello traveler! Huacachina is a location full of experiences. The amazing dunes will welcome you by surro,9.5,792,0.92,14.22,12.19
Peru,Huacachina,Banana's Adventure,Banana's Adventure combines everything a traveler expects from a hostel: Ã¢Ëœâ€¦ RELAX Kick b,9.0,3122,0.16,24.61,20.97
Peru,Huacachina,Wild Olive Guesthouse,Wild Olive Guesthouse is set in a beautiful colonial house. The property offers comfortable and stylish rooms for all.,8.7,760,0.08,11.03,10.16
Peru,Huacachina,Hostal Huacachina Sunset,Hostal Huacachina Sunset is the perfect match for your holidays in Ica and Peru.,8.5,47,0.19,11.56,13.77
Peru,Huacachina,Wild Rover Huacachina,"Wild Rover Huacachina is a low-cost party hostel located in the heart of Huacachina desert oasis. We are a no frills, all thrills experience! We focus on good friendly service, social activities & creating a fun, friendly & safe environment for our guests",8.5,1375,0.05,27.94,10.16
Peru,Huacachina,El Boulevard,"On the left side of the lagoon 'Huacachina' is located El Boulevard, a beautiful house that has retained its beauty over time.",7.1,200,0.18,16.79,
Peru,Huacachina,Carola Lodge,Carola Lodge is the perfect match for your holidays in Huacachina and Peru.,8.1,71,0.15,15.24,
Peru,Huacachina,La Dulce Estancia,La Dulce Estancia offers comfortable rooms and all facilities expected for a great stay in Huacachina.,7.4,20,1.17,13.33,
Peru,Machu Picchu,Machu Picchu Guest House,Machu Picchu Guesthouse offer nice and confortable rooms.,8.8,458,1.02,11.47,12.85
Peru,Machu Picchu,Supertramp Hostel,"Supertramp Hostel is located in Machu Picchu, Peru",8.9,2122,1.05,14.0,12.0
Peru,Machu Picchu,Nativus Hostel Machu Picchu,"Only 100 m from Machu Picchu Train Station and 50 m from Santuario Bus Station, Ecopackers offers a TV common area and an on-site restaurant.",8.0,14,0.71,16.06,15.6
Peru,Machu Picchu,KASONA DEL INKA,"Vive Machupicchu B&B is a great accommodation choice for a enjoyable and relaxed stay in Aguas Calientes, Machu Picchu.",7.3,126,1.01,11.01,11.01
Peru,Machu Picchu,Casa MachuPicchu Hostel,Casa MachuPicchu Hostel ia a great accommodation with good prices in Machu Picchu.,7.0,164,0.84,10.79,8.89
Peru,Machu Picchu,Illary Inn,Illary Inn will help you to meet Machu Picchu and the World.,9.7,7,0.86,10.32,
Peru,Machu Picchu,Casa Blanca 704,"Casa Blanca 704, is located on the main and tourist street of 'Machu Picchu Pueblo'. Will provide you with all the necessary information to enjoy an exciting adventure through The Incas City, one of the 7 wonders of the world.",9.4,7,0.98,10.41,
Peru,Machu Picchu,Hotel Luz Garden Machupicchu,"We offer comfortable, spacious and modern rooms with private bathroom, hot water, WIFI in the rooms, cable TV and free american breakfast.",8.8,6,0.91,16.09,
Peru,Machu Picchu,Hotel Flower's House,"Flower's House is a first class accommodation, fine finishes and multiple facilities for our guests.",8.8,47,0.86,43.59,
Peru,Machu Picchu,Andino Hotel,Andino Hotel perfect place with affordable prices,8.0,6,0.78,38.54,
Peru,Machu Picchu,Don Andre,Don Andre is nice and comfortable hotel ideally located in Aguas Caliente near the Train Station.,7.9,796,0.91,12.39,9.18
Peru,Machu Picchu,Usgar Machupicchu Hostel,"Usgar Machupicchu Hostel is a friendly hotel in the heart of Aguas Caliente, only 8 km away from the Machu Picchu ruins. The property offers a wide choice of rooms with private bathroom.",7.8,717,0.9,19.62,12.85
Peru,Machu Picchu,Vista Machupicchu,"Vista Machupicchu is a cosy hotel located in Aguas Calientes, Machu Picchu. The hotel is located close to the train station. For your comfort property offers different services and equipment.",7.1,89,0.88,13.77,
Peru,Machu Picchu,Quello Mapi Inn,"At the hostel all rooms have private bathroom, hot shower at all times, cleaning supplies, towels, cable TV and breakfast included.",6.9,10,1.0,11.47,
Peru,Machu Picchu,Hotel Wiracocha Inn,Our hotel is located only three blocks away from Aguas calientes main square...,,46,5.87,33.65,
Peru,Machu Picchu,Samananchis Machupicchu,"Samananchis Machupicchu is a friendly and comfortable hotel located in Aguas Calientes, near the train station for Machu Picchu.",,40,1.09,16.06,
